FAA	ICAO	LATITUDE	LONGITITUDE	NAME	CITY	COUNTRY
	\N	53.405	-2.979	Liverpool Railway Station	Liverpool	United Kingdom
	\N	51.5284	-0.1331	London Euston Railway Station	London	United Kingdom
RVD	SWLC	-17.790278	-50.918333	General leite de Castro Airport	Rio Verde	Brazil
AAX	SBAX	-19.563056	-46.960278	Araxa Airport	Araxa	Brazil
MBZ	SWMW	-3.383611	-57.718611	Maues Airport	Maues	Brazil
RBB	SWBR	-4.387778	-59.593889	Borba Airport	Borba	Brazil
CIZ	SWKO	-4.085	-63.140833	Coari Airport	Coari	Brazil
BAZ	SWBC	-0.975	-62.923889	Barcelos Airport	Barcelos	Brazil
	\N	58.571385	-134.607754	Herbert Glacier	Juneau	United States
	\N	47.615884	-122.330017	Seattle Cruise Terminal	Seattle	United States
	\N	58.335451	-134.414978	Juneau Cruise Pier	Juneau	United States
	\N	59.470896	-135.31723	Skagway Cruise Pier	Skagway	United States
	\N	55.346327	-131.644707	Ketchikan Cruise Pier	Ketchikan 	United States
	\N	48.429144	-123.367023	Victoria Cruise Pier	Victoria	Canada
DMT	SWDM	-14.408889	-56.445833	Diamantino Airport	Diamantino	Brazil
GNM	SNGI	-14.216667	-42.783333	Guanambi Airport	Guanambi	Brazil
QDJ	DAFI	34.6657	3.351	Tsletsi Airport	Djelfa	Algeria
	FNZG	-7.716944	21.358056	Nzagi Airport	Nzagi	Angola
	\N	-9.433017	20.311189	Catoca Airport	Catoca	Angola
LBZ	FNLK	-8.443056	20.732222	Lucapa Airport	Lucapa	Angola
KNP	FNCP	-9.771944	15.456111	Kapanda Airport	Kapanda	Angola
AMC	FTTN	11.034	20.274	Am Timan Airport	Am Timan	Chad
GSQ	HEOW	22.5806	28.7207	Sharq Al-Owainat Airport	Sharq Al-Owainat	Egypt
MRB	KMRB	39.2407	-77.591	Eastern WV Regional Airport	Martinsburg	United States
AWA	HALA	7.067	38.5	Awasa Airport	Awasa	Ethiopia
JIJ	HAJJ	9.359722	42.7875	Jijiga Airport	Jijiga	Ethiopia
MKS	HAMA	10.633333	38.783333	Mekane Salam Airport	Mekane Selam	Ethiopia
DBM	HADM	10.316667	37.733333	Debre Marqos	Debre Marqos	Ethiopia
DBT	HADT	11.966667	38	Debre Tabor Airport	Debre Tabor	Ethiopia
QHR	HAHM	8.7163	39.0059	Harar Meda Airport	Debre Zeyit	Ethiopia
GOB	HAGB	6.733333	44.266667	Robe Airport	Goba	Ethiopia
MYB	FOOY	-3.416667	10.65	Mayumba Airport	Mayumba	Gabon
MRE	\N	-1.406111	35.008056	Mara Serena Airport	Masai Mara	Kenya
	\N	0.1955	37.4699	Lewa Airport	Lewa	Kenya
	HKMK	0.230278	38.170556	Mulika Lodge Airport	Meru National Park	Kenya
RBX	HSMK	6.825	29.669	Rumbek Airport	Rumbek	Sudan
	HSYE	4.083	30.65	Yei Airport	Yei	Sudan
CPA	GLCP	4.37902	-7.69695	Cape Palmas Airport	Greenville	Liberia
AMY	\N	-17.1667	47.1833	Ambatomainty Airport	Ambatomainty	Madagascar
UKY	\N	35.016667	135.766667	Kyoto	Kyoto	Japan
	LSGE	46.754997	7.076111	Ecuvillens Airport	Ecuvillens	Switzerland
	\N	46.63889	8.58889	Andermatt	Andermatt	Switzerland
	\N	46.96694	7.35806	Wohlen Airfield	Wohlen bei Bern	Switzerland
BZB	\N	-21.542778	35.473056	Bazaruto Island Airport	Bazaruto Island	Mozambique
BCW	\N	-21.849167	35.436944	Benguera Island Airport	Benguera Island	Mozambique
	FQIA	-26	32.916667	Inhaca Airport	Inhaca	Mozambique
IBL	\N	-21.707222	35.452222	Indigo Bay Lodge Airport	Indigo Bay Lodge	Mozambique
	\N	9.2575	12.430278	Gombe Lawanti International Airport	Gombe	Nigeria
	\N	5.05	7.933333	Akwa Ibom International Airport	Uyo	Nigeria
	\N	13.007778	7.660278	Katsina Airport	Katsina	Nigeria
MAX	GOSM	15.593611	-13.322778	Ouro Sogui Airport	Matam	Senegal
BDI	FSSB	-3.721389	55.208611	Bird Island Airport	Bird Island	Seychelles
	\N	1.999167	44.974167	K50 Airport	Mogadishu	Somalia
	\N	14	32.316667	El Daein	El Daein	Sudan
WHF	HSSW	21.800278	31.516389	Wadi Halfa Airport	Wadi Halfa	Sudan
NBE	DTNZ	36.075833	10.438611	Enfidha - Zine El Abidine Ben Ali International Airport	Enfidha	Tunisia
	HUKD	3.719167	33.754167	Kidepo Airport	Kidepo	Uganda
	HUKT	3.278611	32.89	Kitgum Airport	Kitgum	Uganda
PAF	HUPA	2.3275	31.5	Pakuba Airport	Pakuba	Uganda
	ENSA	77.9	16.683333	Svea Airport	Sveagruva	Svalbard
	ENAS	78.9275	11.874167	Ny-Alesund Airport	Ny-Alesund	Svalbard
HTY	LTDA	36.362778	36.282222	Hatay Airport	Hatay	Turkey
	EEKU	58.148	24.003	Kihnu Airfield	Kihnu	Estonia
	EERU	57.784	23.266	Ruhnu Airfield	Ruhnu	Estonia
RVV	NTAV	-23.87	-147.67	Raivavae Airport	Raivavae	French Polynesia
FUO	\N	23.133333	113.28333	Foshan	Foshan	China
HUZ	\N	23.083332	114.36667	Huizhou	Huizhou	China
ILD	LEDA	41.727778	0.535833	Lleida-Alguaire Airport	Lleida	Spain
WPR	\N	-53.2537	-70.319228	Aeropuerto Capitan Fuentes Martinez	Porvenir	Chile
	LFEC	48.458056	-5.095556	Ouessant Airport	Ouessant	France
YMY	\N	45.499722	-73.566111	Central Railway Station	Montreal	Canada
YBZ	\N	43.645278	-79.380556	Union Station	Toronto	Canada
BIU	BIBD	65.641389	-23.546111	Bildudalur Airport	Bildudalur	Iceland
GJR	BIGJ	65.995278	-21.326944	Gjogur Airport	Gjogur	Iceland
SAK	BIKR	65.731667	-19.572778	Saudarkrokur	Saudarkrokur	Iceland
	BISF	63.929167	-21.037778	Selfoss Airport	Selfoss	Iceland
IIA	EIMN	53.091944	-9.57	Inishmaan Aerodrome	Inishmaan	Ireland
TDK	UAAT	45.016667	78.366667	Taldykorgan Airport	Taldykorgan	Kazakhstan
ULG	ZMUL	48.991667	89.919722	Olgii Airport	Olgii	Mongolia
XDB	\N	50.563333	3.08805	Lille	Lille	France
	UTDT	37.862222	68.862778	Qurghonteppa International Airport	Kurgan Tyube	Tajikistan
VGD	ULWW	59.281667	39.946667	Vologda Airport	Vologda	Russia
	UHMW	61.921667	159.23	Severo-Evensk Airport	Evensk	Russia
	UERO	68.514722	112.48	Olenyok Airport	Olenyok	Russia
	UERS	71.927778	114.08	Saskylakh Airport	Saskylakh	Russia
	\N	60.719444	114.931944	Lensk Airport	Lensk	Russia
BVV	\N	44.92	147.621667	Burevestnik Airport	Iturup Island	Russia
OHH	\N	53.583333	142.933333	Okha Airport	Okha	Russia
LDG	ULAL	64.895833	45.722778	Leshukonskoye Airport	Arkhangelsk	Russia
	UIUN	55.801667	109.586667	Nizhneangarsk Airport	Nizhneangarsk	Russia
	\N	56.361667	114.93	Taksimo Airport	Taksimo	Russia
	UNIW	60.355	102.31	Vanavara Airport	Vanavara	Russia
	UERA	65.959167	111.546389	Aykhal Airport	Aykhal	Russia
	USSK	56.701667	60.79	Uktus Airport	Yekaterinburg	Russia
	UNIB	61.676667	96.355	Baykit Airport	Baykit	Russia
	UNBI	52.466667	85.35	Biysk Airport	Biysk	Russia
HSK	LEHC	42.080833	-0.323333	Huesca-Pirineos Airport	Huesca	Spain
CQM	LERL	38.856389	-3.97	Ciudad Real Central Airport	Ciudad Real	Spain
NJF	ORNI	31.991667	44.404167	Al Najaf International Airport	Najaf	Iraq
QYI	\N	52.226389	5.181667	Hilversum Railway Station	Hilversum	Netherlands
CSA	EGEY	56.0575	-6.243056	Colonsay Airport	Colonsay	United Kingdom
COL	\N	56.633333	-6.557222	Coll Airport	Coll	United Kingdom
RKH	KUZA	34.9878	-81.0572	Rock Hill York Co Bryant Airport	Rock Hill	United States
AGC	KAGC	40.3544	-79.9302	Allegheny County Airport	Pittsburgh	United States
NZC	KVQQ	30.2187	-81.8767	Cecil Field	Jacksonville	United States
FTY	KFTY	33.7791	-84.5214	Fulton County Airport Brown Field	Atlanta	United States
TSO	EGHT	49.945556	-6.331389	Tresco Heliport	Tresco	United Kingdom
TII	OATN	32.605278	65.864167	Tarin Kowt Airport	Tarin Kowt	Afghanistan
ZAJ	OAZJ	30.969167	61.866944	Zaranj Airport	Zaranj	Afghanistan
CCN	OACC	34.526667	65.271667	Chaghcharan Airport	Chaghcharan	Afghanistan
	\N	36.998976	-109.045172	Four Corners	Four Corners	United States
FUG	ZSFY	32.9	115.816667	Fuyang Airport	Fuyang	China
LCX	\N	25.674167	116.746389	Longyan Airport	Longyan	China
BSD	ZPBS	25.053333	99.168333	Baoshan Airport	Baoshan	China
ACX	\N	25.0882	104.9587	Xingyi Airport	Xingyi	China
XZM	\N	22.197075	113.558911	Macau Ferry Pier	Macau	Macau
HZH	\N	26.206	109.039	Liping Airport	Liping	China
60J	\N	33.9085056	-78.4366722	Ocean Isle Beach Airport	Ocean Isle Beach	United States
	UB13	39.901439	46.787031	Stepanakert	Stepanakert	Azerbaijan
OSU	KOSU	40.0798	-83.073	Ohio State University Airport	Columbus	United States
RSI	\N	8.966667	-80.333336	Rio Sidra	Rio Sidra	Panama
ADS	KADS	32.9685594	-96.8364478	Addison	Addison	United States
DTS	KDTS	30.4000611	-86.4714772	Destin	Destin	United States
RBN	\N	24.61667	-82.86667	Fort Jefferson	Fort Jefferson - Dry Tortugas	United States
KHE	UKOH	46.6758	32.5064	Chernobayevka Airport	Kherson	Ukraine
SZS	NZRC	-46.899693	168.101592	Ryans Creek Aerodrome	Stewart Island	New Zealand
	FSAS	-9.7422	46.5067	Assumption Island	Assumption Island	Seychelles
HJJ	\N	27.441389	109.699722	Zhijiang Airport	Zhijiang	China
	\N	-9.74	46.51	Aldabra	Assumption Island	Seychelles
YQI	CYQI	43.8269	-66.0881	Yarmouth Airport	Yarmouth	Canada
ISO	KISO	35.331389	-77.608889	Kinston Regional Jetport	Kinston	United States
FFA	KFFA	36.02	-75.67	First Flight Airport	Kill Devil Hills	United States
	\N	-51.31	-59.61	Pebble Island Airstrip	Pebble Island Settlement	Falkland Islands
	\N	-52.4282	-59.0777	Sea Lion Island Landing Strip	Sea Lion Island	Falkland Islands
	\N	-52.03	-58.47	Lively Settlement Airstrip	Lively Island	Falkland Islands
LNJ	ZPLC	23.738333	100.025	Lincang Airport	Lincang	China
WNH	\N	23.375833	104.243056	Wenshan Airport	Wenshan	China
PLL	\N	-3.14604	-59.9863	Ponta Pelada Airport	Manaus	Brazil
SJL	\N	-0.148056	-66.9858	Sao Gabriel da Cachoeira Airport	Sao Gabriel da Cachoeira	Brazil
	SWMK	0.628269	-66.115128	Maturaca	Maturaca	Brazil
CKS	SBCJ	-6.11781	-50.0035	Carajas Airport	Parauapebas	Brazil
	SNCW	-2.373	-44.396389	Centro de Lancamento de Alcantara	Alcantara	Brazil
ITB	\N	-4.2446	-56.00384	Cachimbo	Itaituba	Brazil
LTU	\N	18.411944	76.465	Latur Airport	Latur	India
MWK	WIOM	3.348119	106.25805	Matak Airport	Anambas Islands	Indonesia
QFZ	\N	0	0	Mainz Finthen	Mainz	Germany
	EDFW	51.93749	8.38257	Wuerzburg	Wuerzburg	Germany
QMZ	\N	50.00829	8.27356	Mainz	Mainz	Germany
GWW	\N	52.475	13.139	Berlin Gatow	Berlin	Germany
ZPQ	\N	52.27656	7.43843	Rheine Bentlage	Rheine	Germany
	LPAV	40.72222	-8.816667	Sao Jacinto	Aveiro	Portugal
TTR	\N	-3.416667	119.916664	Tana Toraja Airport	Toraja	Indonesia
	ETNP	52.3387	7.54133	Hopsten Air Base	Hopsten	Germany
	TJNR	18.2453	-65.6434	Jose Aponte De La Torre Airport	Ceiba	Puerto Rico
PGU	OIBP	27.379444	52.7375	Persian Gulf Airport	Khalije Fars	Iran
YES	OISY	30.700556	51.545	Yasuj Airport	Yasuj	Iran
OSB	ORBM	36.305833	43.1475	Mosul International Airport	Mosul	Iraq
TJH	RJBT	35.512778	134.786944	Tajima Airport	Toyooka	Japan
AXJ	RJDA	32.482222	130.158889	Amakusa Airfield	Amakusa	Japan
KKX	RJKI	28.321389	129.928056	Kikai Airport	Kikai	Japan
AGJ	RORA	26.592778	127.240278	Aguni Airport	Aguni	Japan
	\N	41.801389	129.855	Chongjin Airport	Chongjin	North Korea
HAE	\N	38.00543	125.77863	Haeju Airport	Haeju	North Korea
LAC	\N	7.372222	113.841667	Layang Layang Airport	Layang Layang Atoll	Malaysia
	ZMDN	47.712778	96.524167	Donoi Airport	Uliastai	Mongolia
UGA	ZMBN	48.854167	103.484167	Bulgan Airport	Bulgan	Mongolia
ULO	ZMUG	49.973333	92.079722	Ulaangom Airport	Ulaangom	Mongolia
BPR	RPVW	11.674167	125.478611	Borongan Airport	Borongan	Philippines
LBX	RPLU	13.855833	121.105833	Lubang Community Airport	Lubang	Philippines
BJT	\N	6.416667	79.983333	Bentota Airport	Bentota	Sri Lanka
DIW	\N	5.966667	80.683333	Dickwella Airport	Dickwella	Sri Lanka
TJU	UTDK	37.981667	69.799444	Kulob Airport	Kulyab	Tajikistan
CMJ	RCCM	23.266667	119.666667	Cimei Airport	Cimei	Taiwan
TAZ	UTAT	41.764722	59.833056	Dasoguz Airport	Dasoguz	Turkmenistan
BWB	YBWX	-20.798	115.406	Barrow Island Airport	Barrow Island	Australia
MWB	\N	-29.211	116.009	Morawa Airport	Morawa	Australia
EXM	\N	-21.933	114.128	Exmouth Airport	Exmouth	Australia
DRB	YDBY	-17.39	123.68	Derby Airport	Derby	Australia
WGE	YWLG	-30.0318	148.1222	Walgett Airport	Walgett	Australia
BRT	YBTI	-11.769167	130.619722	Bathurst Island Airport	Bathurst Island	Australia
DKI	YDKI	-17.939722	146.141944	Dunk Island Airport	Dunk Island	Australia
LZR	YLZI	-14.673056	145.454444	Lizard Island Airport	Lizard Island	Australia
HLT	YHML	-37.648889	142.065278	Hamilton Airport	Hamilton	Australia
HCQ	YHLC	-18.233889	127.669722	Halls Creek Airport	Halls Creek	Australia
FIZ	YFTZ	-18.178	125.591	Fitzroy Crossing Airport	Fitzroy Crossing	Australia
RVT	YNRV	-33.797222	120.208056	Ravensthorpe Airport	Ravensthorpe	Australia
	YWKS	-66.689444	111.485833	Wilkins Runway	Budd Coast	Antarctica
PVU	KPVU	40.21805555	-111.72222222	Provo Municipal Airport	Provo	United States
SBS	KSBS	40.51625	-106.8663056	Steamboat Springs Airport-Bob Adams Field	Steamboat Springs	United States
DTA	KDTA	39.3806386	-112.5077147	Delta Municipal Airport	Delta	United States
RIF	KRIF	38.7364361	-112.0989444	Richfield Minicipal Airport	Richfield	United States
PUC	KPUC	39.609722	-110.75278	Carbon County Regional-Buck Davis Field	Price	United States
LAM	KLAM	35.8798019	-106.2694153	Los Alamos Airport	Los Alamos	United States
BXS	KBXS	33.2590278	-116.3209722	Borrego Valley Airport	Borrego Springs	United States
HII	KHII	34.5711111	-114.3582778	Lake Havasu City Airport	Lake Havasu City	United States
INW	KINW	35.0219167	-110.7225278	Winslow-Lindbergh Regional Airport	Winslow	United States
DGL	KDGL	31.3426028	-109.5064544	Douglas Municipal Airport	Douglas	United States
MZK	NGMK	2.050278	173.266667	Marakei Airport	Marakei	Kiribati
AEA	NGTB	0.490833	173.828611	Abemama Atoll Airport	Abemama	Kiribati
AAK	NGUK	0.185278	173.636389	Aranuka Airport	Buariki	Kiribati
KUC	NGKT	0.228611	173.410556	Kuria Airport	Kuria	Kiribati
AIS	NGTR	-2.633333	179.816667	Arorae Island Airport	Arorae	Kiribati
TMN	NGTM	-2.5	175.983333	Tamana Airport	Tamana	Kiribati
BEZ	NGBR	-1.254722	176.007222	Beru Island Airport	Beru Island	Kiribati
NIG	NGNU	-1.35	176.45	Nikunau Airport	Nikunau	Kiribati
BBG	NGTU	3.086521	172.811465	Butaritari Atoll Airport	Butaritari	Kiribati
MTK	NGMN	3.383333	173	Makin Airport	Makin	Kiribati
MNK	NGMA	0.933333	173	Maiana Airport	Maiana	Kiribati
NON	NGTO	-0.616667	174.366667	Nonouti Airport	Nonouti	Kiribati
TSU	NGTS	-1.35	174.8	Tabiteuea South Airport	Tabiteuea	Kiribati
BOT	\N	-7.240833	141.092333	Bosset Airport	Bosset	Papua New Guinea
IMI	\N	7.016667	171.483333	Ine Airport	Ine	Marshall Islands
TIC	\N	7.133333	171.916667	Tinak Airport	Tinak	Marshall Islands
	\N	4.598889	168.753056	Ebon Airport	Ebon	Marshall Islands
EAL	\N	9.083333	167.333333	Elenak Airport	Elenak	Marshall Islands
LML	\N	8.921667	166.265556	Lae Airport	Lae	Marshall Islands
AIC	\N	7.1	171.233333	Airok Airport	Airok	Marshall Islands
EJT	\N	6.040278	171.984444	Enejit Airport	Enejit	Marshall Islands
WTZ	NZWT	-36.835833	175.700278	Whitianga Airport	Whitianga	New Zealand
KTF	NZTK	-40.85	172.8	Takaka Aerodrome	Takaka	New Zealand
C23	\N	6.998333	134.232778	Peleliu Airfield	Peleliu	Palau
	\N	6.906389	134.145	Angaur Airstrip	Angaur	Palau
AAU	\N	-13.505	-172.627778	Asau Airport	Savai\\'i	Samoa
AFT	AGAF	-9.183056	160.949722	Afutara Airport	Afutara	Solomon Islands
RNA	AGAR	-9.854722	161.979167	Ulawa Airport	Ulawa	Solomon Islands
CHY	AGGC	-6.711944	156.396111	Choiseul Bay Airport	Choiseul Bay	Solomon Islands
NNB	AGGT	-10.848056	162.454167	Santa Ana Airport	Santa Ana	Solomon Islands
XYA	AGGY	-9.086111	159.218889	Yandina Airport	Yandina	Solomon Islands
BPF	AGBT	-8.63	158	Batuna Airport	Batuna	Solomon Islands
BOW	KBOW	27.9434	-81.7834	Bartow Municipal Airport	Bartow	United States
KMW	UUBD	57.7961	41.0204	Sokerkino	Kostroma	Russia
	\N	57.316667	43.1	Yuryevets	Yuryevets	Russia
	\N	52.752919	111.849	Ozerny	Ozerny	Russia
	\N	52.500967	107.018852	Enkheluk	Enkheluk	Russia
	\N	55.365	109.812	Khakusy	Khakusy	Russia
FTI	NSFQ	-14.216111	-169.423611	Fitiuta Airport	Fiti\\'uta	American Samoa
OFU	\N	-14.184444	-169.67	Ofu Airport	Ofu	American Samoa
LVK	KLVK	37.41362	-121.49133	Livermore Municipal	Livermore	United States
MPI	KMPI	37.3039	-120.0222	MariposaYosemite	Mariposa	United States
	RKPD	33.399561	126.711567	Jungseok	Seogwipo	South Korea
GFY	FYGF	-19.602167	18.122667	Grootfontein	Grootfontein	Namibia
NDU	FYRU	-17.956461	19.719439	Rundu	Rundu	Namibia
BPU	\N	33.3	131.5333	Beppu Airport	Beppu	Japan
HRN	\N	-23.441667	151.911389	Heron Island	Heron Island	Australia
LYT	\N	-24.113333	152.715278	Lady Elliot Island	Lady Elliot Island	Australia
ORS	\N	-18.634	146.5	Orpheus Island	Orpheus Island	Australia
QQP	\N	51.515833	-0.176111	Paddington Station	London	United Kingdom
	\N	50.44708	-4.46753	Liskeard Station	Liskeard	United States
	\N	48.721816	-3.96395	Port du Bloscon	Roscoff	France
AGM	BGAM	65.612222	-37.618333	Tasiilaq	Angmagssalik	Greenland
	\N	55.778889	-131.601389	Neets Bay	Ketchikan	United States
	\N	59.715517	-135.046692	Fraser Railroad Station	Fraser BC	Canada
	\N	60.17463	-134.698088	Carcross	Carcross YT	Canada
TRM	KTRM	33.626666	-116.1596667	Jacqueline Cochran Regional Airport	Palm Springs	United States
SMO	KSMO	34.0158333	-118.4513056	Santa Monica Municipal Airport	Santa Monica	United States
UDD	KUDD	33.7484375	-116.2748133	Bermuda Dunes Airport	Palm Springs	United States
ZSY	KSDL	33.6228889	-111.9105278	Scottsdale Airport	Scottsdale	United States
OLM	KOLM	46.9694044	-122.9025447	Olympia Regional Airpor	Olympia	United States
DWA	KDWA	38.5793889	-121.8569444	Yolo County Airport	Davis-Woodland-Winters	United States
RIL	KRIL	39.5263056	-107.7269444	Garfield County Regional Airport	Rifle	United States
SAA	KSAA	41.4448594	-106.8235264	Shively Field Airport	SARATOGA	United States
PDK	KPDK	33.8756111	-84.3019722	Dekalb-Peachtree Airport	Atlanta	United States
BMG	KBMG	39.1460208	-86.6166805	Monroe County Airport	Bloomington	United States
SUA	KSUA	27.1816996	-80.221294	Witham Field Airport	Stuart	United States
MMU	KMMU	40.79935	-74.4148747	Morristown Municipal Airport	Morristown	United States
APC	KAPC	38.2131944	-122.2806944	Napa County Airport	Napa	United States
SDM	KSDM	32.5722722	-116.9801611	Brown Field Municipal Airport	San Diego	United States
	LSPV	47.204805	8.866834	Wangen-Lachen	Wangen-Lachen	Switzerland
PHK	\N	26.789	-80.692	Pahokee Airport	Pahokee	United States
	KVNC	27.42439	-82.262364	Venice Municipal	Venice	United States
	KPHK	26.471041	-80.413591	Pahokee	Pahokee	United States
KIE	\N	57.45000001	42.15000001	Kineshma	Kineshma	Russia
NEZ	\N	57.4794444544	43.29750001	Nezhitino	Nezhitino	Russia
	\N	55.8652	-4.25033	Glasgow Buchanan Bus Station	Glasgow	United Kingdom
	\N	51.494999	-0.144643	London Victoria Bus Station	London	United Kingdom
MFT	\N	-13.1167	-72.5667	Machu Pichu Airport	Machu Pichu	Peru
ECP	KECP	30.3417	-85.7973	Panama City-NW Florida Bea.	Panama City	United States
SBD	KSBD	34.0953521	-117.2348722	San Bernardino International Airport	San Bernardino	United States
VAL	SNVB	-13.2965	-38.9924	Valenca Airport	Valenca	Brazil
MVF	SBMW	-5.20192	-37.3643	Dix Sept Rosado Airport	Mossoro	Brazil
CAU	SNRU	-8.28239	-36.0135	Caruaru Airport	Caruaru	Brazil
AWK	PWAK	19.282067	166.636444	Wake Island Afld	Wake island	Wake Island
QNV	SDNY	-22.7453	-43.4603	Aeroclube de Nova Iguacu	Nova Iguacu	Brazil
XPG	\N	48.880931	2.355323	Gare du Nord	Paris	France
XGB	\N	48.84	2.318611	Gare Montparnasse	Paris	France
XSH	\N	47.385626	0.723347	Saint-Pierre-des-Corps	Tours	France
	\N	-34.5978	-58.367841	Darsena Norte	Buenos Aires	Argentina
	\N	-34.90278	-56.213781	Casa Central	Montevideo	Uruguay
	\N	-34.4741	-57.843427	Puerto Franco	Colonia del Sacramento	Uruguay
	\N	-34.893891	-56.166589	Tres Cruces	Montevideo	Uruguay
SQL	KSQL	37.511944	-122.249444	San Carlos Airport	San Carlos	United States
	LSZJ	47.18611	7.15833	Courtelary 	Courtelary 	Switzerland
OSZ	EPKO	54.041	16.266	Koszalin - Zegrze Pomorskie Airport	Koszalin	Poland
	FBCO	-19.531109	23.09092	Ntswi Island	Okavango Delta	Botswana
	\N	30.998584	103.619673	Dujiangyan	Dujiangyan	China
	\N	33.058044	102.908775	Maiwa	Maiwa	China
LEY	\N	52.4603	5.52722	Lelystad Airport	Lelystad	Netherlands
RWI	KRWI	35.8563	-77.8919	Rocky Mount Wilson Regional Airport	Rocky Mount	United States
	PAWR	60.7772125	-148.7215775	Whittier Airport	Whittier	United States
SXQ	\N	60.4749583	-151.0382389	Soldotna Airport	Soldotna	United States
SEE	KSEE	32.8262222	-116.9724444	Gillespie	El Cajon	United States
	KNUC	33.022744	-118.588489	San Clemente Island Nalf	San Clemente Island	United States
LTX	\N	-0.5425	-78.3657	Cotopaxi International Airport	Latacunga	Ecuador
STP	\N	51.53	-0.125	London St Pancras	London	United Kingdom
ZYA	\N	52.378333	4.9	Amsterdam Centraal	Amsterdam	Netherlands
JMY	\N	8.490278	-13.289722	Mammy Yoko Heliport	Freetown	Sierra Leone
	\N	-17.911443	25.828167	Shearwater Heliport	Victoria Falls	Zimbabwe
PHA	VVPR	11.6335	108.952	Phan Rang Airport	Phan Rang	Vietnam
SQH	VVNS	21.217	104.033	Na-San Airport	Son-La	Vietnam
TKF	KTRK	39.3200422	-120.1395628	Truckee-Tahoe Airport	Truckee	United States
FRJ	LFTU	43.416667	6.733333	Frejus Saint Raphael	Frejus	France
GEX	YGLG	-38.225	144.333	Geelong Airport	Geelong	Australia
	\N	42.368097	-83.072397	Detroit Amtrak Station	Detroit	United States
	\N	34.27833	-119.29222	Ventura Amtrak	Ventura	United States
QPP	\N	52.52493	13.36963	Berlin Hauptbahnhof	Berlin	Germany
ZYA	\N	52.7873	4.90074	Amsterdam Centraal	Amsterdam	Netherlands
MGR	\N	31.0849167	-83.80325	Moultrie Municipal Airport	Moultrie	United States
	ULAE	65.878333	44.215	Mezen	Mezen	Russia
